thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,label
157.85758636254647,174.20533361147872,152.7362220103457,145.85287297894422,150.90985848366805,G
155.38201939008135,173.8444543625608,150.39864633357243,146.5925719736582,153.12378593968828,G
153.38904483808687,174.472273094182,154.92622629646053,142.3550126422641,145.88173156255397,G
177.42126142042684,176.28059193100987,160.66926271582346,162.3184618955794,166.72720273653766,G
167.7870656219129,175.4362993319685,159.3140324766257,161.1427550518649,160.46089739671683,G
170.20535077900053,175.08932011939103,159.31316942054275,160.9649137892518,161.24891191552877,G
161.09767520315793,170.1201605983877,149.27807243710578,145.07817756833114,146.3056771194427,G
162.7944484695621,172.85550962006107,151.5596419731528,153.36139294658358,160.01194835276203,G
177.33261653070173,176.71525250812198,160.35883340271627,160.84121861868672,168.96703080936715,G
179.65793770084247,176.70367830788814,161.65253174755662,161.80046867973576,168.8208154457146,G
177.2101155908543,138.4702956497642,155.20829729361714,149.23426260002742,140.28682751684394,G
166.12005434921042,173.52061883189077,162.10243052922354,150.43265331853846,147.35123477955023,G
169.55443044026006,173.97870631698927,159.43372009139202,151.26869941442848,150.53694002747943,G
173.0488143393452,172.0358264556207,149.6181191074473,143.6899305971568,146.34994527679774,G
165.30576838804495,175.30037751707096,161.6688701744166,155.50363931867068,155.28632571423412,G
175.99316611738917,172.11623473789547,147.43716894209217,140.9831138945733,145.4337493225251,G
170.66681834044155,168.31321077088907,131.90659284551452,139.6253253243275,138.5946558909473,G
175.29418052193088,162.54156096190684,135.22179601190228,139.63030004998046,140.74892788517855,G
174.60357167795203,170.60528752931128,136.37814000590285,136.59545193973167,138.02225211470932,G
168.16539992456669,164.00246383920881,136.35159819397157,139.37378908999813,139.66045255685412,G
170.4199424224518,166.85957147631015,134.91585728803014,136.97150795020778,142.81533812968095,G
170.77474998738828,169.7946000510818,137.55011465844436,135.86992961924085,137.9029727586961,G
172.76177672404424,173.79139823500807,135.06283127017912,135.4763998334298,136.23334526605905,G
168.94999153421412,171.04883245862732,172.86274597561584,146.98917287618795,147.49721218044192,G
172.137178306563,167.62382223163226,136.645615290039,139.4487603857121,141.7209360861727,G
170.2564093094639,173.15823713942535,133.29157828495642,136.78830312425538,140.47300216003956,G
171.11707706048756,175.2657057383207,170.98785581027062,156.9357052129216,159.87401485034454,H
167.63548922242936,177.00038372351992,161.277414702101,158.1315810286611,153.32569028250984,H
176.32741917797247,172.76438621332213,168.12251532042612,154.52362830809906,155.57733153436436,H
173.9619489975081,172.18102263462538,169.18158586532908,161.8523642776013,159.4007016810764,H
173.22886067214583,178.74451677207978,174.606219504207,156.34796559008956,147.99159022728983,H
177.52242212191402,174.95400321793903,172.05948587509687,162.67224521293045,158.60152003618174,H
173.9409018555234,177.53764376064103,173.89073966427912,157.03379815892217,152.77411488642414,H
152.54247188728638,175.1632454183497,170.336841999961,158.1181184040499,157.95763822770996,H
178.63266904320704,173.43190661735974,169.61452046051718,157.74533843951252,159.50463386328354,H
179.19308487488337,173.5851101082961,169.17216911746007,155.57372694727383,159.03294991716248,H
158.70109939229937,175.88466086265817,174.35215004464837,162.64529932571608,149.27084783358876,H
155.18261538258852,176.77593080243335,174.83787930903674,163.37608399915024,147.5642065355161,H
155.2576236270959,176.2518383555652,173.98944296827912,160.32929496438823,132.27686088924332,H
176.74365820236105,175.98177596337433,172.0982210951831,157.63274198503098,158.2960143073853,H
175.64792111085308,173.09704818436654,169.12182035221247,158.77778553793138,159.72610791806835,H
176.3515341939038,177.75063516897745,172.01777430569533,155.81182169093674,154.938241970916,H
172.67147336792883,174.91551219807744,170.99200827687957,155.11668675231468,156.03277072394235,H
170.42669597436804,174.62090299692514,171.66295976576978,156.53329527997178,156.20451756180506,H
165.87091524115183,177.11502990530286,169.85618637266123,163.430670134299,168.27602467913619,H
166.37926518153577,175.4855761512716,173.54093823044917,171.51689023159528,172.75683768204593,H
167.55030274752596,177.40989189922908,170.98669736628997,164.0397994387269,166.21478206508843,H
175.80665681112978,173.06521769325383,169.07882201964304,162.64403160827965,159.58173456069747,H
174.89647394464137,173.36965789320882,168.7494115071661,152.6008187471754,157.08332463435127,H
165.4520452510852,175.85557909366526,173.6685621583616,161.52790071947052,148.58955386479695,H
161.34699213597895,179.1462743100045,173.61665943347927,158.0774106583841,145.81483280610368,H
167.17821754619135,176.71848999806613,174.0839059741265,160.80444472143333,152.30915965692577,H
177.97718667809468,173.87328683019027,170.50757385586044,159.07926786637265,159.92962967625525,H
174.69601668038013,172.1506125940955,169.56308859723165,158.0571884806118,160.3500512401898,H
176.09874815207186,173.57683744121127,169.2551697418838,153.1331928981696,154.25768945241802,H
145.32432501081183,174.253952956553,174.24933420662506,154.816430671034,144.09916690444402,H
149.59279623981294,172.4791109956558,171.41314963053196,155.7613144412276,144.9312375066031,H
148.42239893494312,172.58429005463998,169.89615333467282,154.2115531282652,143.80313187706102,H
156.06932084343808,175.40817821408643,173.00109497185315,157.51142736374925,164.61107315569075,H
174.05396655159268,173.0593352596575,166.2101897900739,149.9240672255711,152.27100645191226,H
173.65756980037463,171.44479172443675,164.62517454125808,147.44481551386255,149.2337144404577,H
172.22881482049158,171.42240672665866,168.32324932354496,151.69680843630547,152.0462638598332,H
173.18779602128598,170.83106145930262,164.46441545886194,148.07195433504268,151.5328240791797,H
168.7554645454133,169.86244608056495,165.29274582052355,154.63496505135814,152.11212913045114,H
173.14952802998565,171.37548185179853,164.40007938184874,144.74793553222452,142.80389652316808,H
173.3548534832917,170.94996420052448,166.61305079076956,154.1649455261276,153.42106519157997,H
173.1487279879831,172.0539273078482,166.22613451015607,143.52123041086926,139.891966700583,H
158.4514566682907,174.42431256276282,164.67667678870578,155.27966435246677,158.19582745886336,H
172.4949444127005,170.38292372943297,165.7753794676296,145.05941742650552,147.60247109243144,H
123.58000455983509,178.48111307222757,174.06771436197386,168.11926256774893,173.3394140886406,I
127.92771759057423,178.29667621694728,174.48407029374656,168.69272812347094,172.98668577677353,I
125.7398638908818,177.8250711427477,172.15697721971642,167.0808585538563,172.72579756184376,I
157.8518849097268,150.12165534811794,136.57056436320434,151.61755217559733,170.87856516939084,I
149.12130881386278,142.29637287850463,126.53601890855198,156.2930912531351,161.7865408350535,I
149.06572059909365,151.94863602721782,138.23641789496222,149.55936069359188,169.28949690453123,I
143.36021654617892,126.3788339337545,114.93216664888409,150.2507055365171,165.56501277912668,I
166.49610945545174,134.25842435807843,125.25322755339077,139.10955555907108,158.02170053009903,I
105.11144706397145,159.75179718141925,159.41786799173462,154.60444291978726,175.34870356131384,I
95.4705143248847,159.1172900508383,160.35294214649852,153.8108327933675,174.4484411670571,I
106.50427623198122,157.62294682038174,158.42680355240577,157.23404751463212,172.60787588590884,I
169.0932453987188,125.97216871621559,119.30569549997949,134.69922555461253,140.33869035881938,I
167.8792440045802,142.96163673892596,117.58273131005795,135.68950466188528,150.9337600720961,I
145.12215348057546,177.6734130689409,155.0894473576812,170.41191697963546,178.1529506069456,I
145.4689360590119,167.98680738572477,171.21130354198073,165.36562281311376,169.90788710780697,I
143.8673628538109,168.72012299945575,170.07207156212266,165.32171548585603,169.3517469408746,I
160.7117288457891,143.29568807709998,138.5575768120803,151.62961844642942,164.6805734500106,I
166.88463955782532,159.2232415584936,149.017294526406,157.74214683722803,164.8205672362369,I
157.83077900853596,139.9930464663516,134.0948037626334,149.5994220856786,164.1671314219506,I
151.8060022675361,159.07079050176213,134.03302054495757,156.08410103907326,172.4992897632616,I
154.6162957188281,169.07634178776067,162.54794202011138,161.50628239649936,176.16958954935038,I
153.2993945789912,153.8468504570391,155.1439982947709,160.88300623193936,175.4148776967271,I
101.6710990320548,171.59610266282368,163.86240249641403,160.76116665353018,165.1169486661077,I
154.36099709971202,159.65681432771066,132.18292702773252,154.92763953817155,161.72517862361693,I
150.48355435410974,163.38728048695225,143.61715809112192,151.5160678443749,159.9967994908913,I
152.41777371045205,168.423784314886,153.55368085891658,158.82000469415436,169.0714555410309,I
156.3350226918803,172.12802687023753,163.14363508134468,159.92352468721833,170.40003412980943,I
148.96595372478362,178.29348549542007,172.40621421871276,161.11770247229157,164.83172502567254,I
157.48886096451344,146.49329028612863,150.93795089358093,144.03264068420478,168.8796234787467,I
138.74895732416212,151.24494973936584,100.26733707984279,129.9513442289479,162.07203947704403,I
151.78806254651357,146.53089752335038,142.7220094815426,147.01364449537007,165.17970860535587,I
145.86436523019438,170.69849604272358,171.9546517475681,169.6295026772606,168.84524675755014,I
153.30988795901797,169.02477876296342,174.22978230285986,171.2654378288892,172.79306177986211,I
148.59240765440606,173.05860691794194,170.20054144897546,168.17360229327204,166.8733129227648,I
137.56437157196154,174.44402308829856,160.95336875098423,163.24618972092722,167.90429911151446,I
140.4451368814587,173.56224606350176,167.41828879537155,166.84525202836736,171.2234558524663,I
140.82937732874143,165.845149306543,156.40145486980677,160.88589814333167,172.74462879339012,I
124.19157376873738,163.74274075397557,163.92085287449828,157.04733629390256,167.9358029983723,I
141.52098493954313,178.14801143584003,118.27123990226089,168.77382999246814,177.43617698818835,I
143.10792767108865,177.8916494782568,57.58082549457457,170.64711976180828,175.76213901948648,I
145.33635957006226,175.17761826477158,171.36403911341307,163.84378512965432,168.4142465320649,I
163.37222197416307,169.0537947383038,157.91751624953451,157.4546185855284,169.1607514942806,I
161.40902561697078,163.97153092453664,144.1978594727138,158.95773392823475,173.2401885511308,I
121.95644537898784,166.82460990169602,170.9737459100307,166.85214388492423,170.39916009211797,I
120.28110982288217,166.14200288182533,169.74706691340984,166.37381834049515,169.68587706707598,I
125.88992882433608,167.93384946173506,172.1043313023106,167.3614396113628,169.58071877920182,I
142.75415528623705,168.97860938773673,165.39383609530972,163.34167299888193,171.84877248404968,I
141.68892080743368,164.42886317834456,162.34289639419742,163.0272719694085,170.4889568993543,I
134.40987981286,176.33496638048177,161.2695497862258,169.0405327489737,174.25780100919442,I
157.12288544109322,122.57815235520127,103.66416090275192,101.04745308436551,110.82226743094112,I
139.14091403089546,145.22971830597018,99.33331610961962,136.56353009299252,163.81644590553856,I
132.0793267727195,157.76941080314472,122.95717412059749,138.01793534853388,166.85087584492393,I
126.73218661490684,155.13121805966898,140.03764731968153,148.4799910378482,169.6090880304523,I
145.00669685624467,149.9968059383745,132.9073515795251,164.41801812041697,172.99223342694722,I
149.3537935349001,160.24558786084674,157.14767601784726,163.60234212195678,168.5947626079353,I
153.9849449424025,163.46972773217584,167.13329626915672,161.80310491876082,174.33881805386747,I
106.85645017660808,164.530751938028,161.08838566698535,160.8398100212212,172.52692029024905,I
156.32730501758684,165.1578325531846,121.93792280969261,148.48099536279986,163.2711520850703,I
153.96839649768538,162.47266907866697,156.25009816335282,156.92703201730734,165.22423175772437,I
108.00503449099625,167.0414319285652,163.44570090297017,160.54094535398372,168.88869326077682,I
99.48341240966165,172.07972686175574,161.10028515176677,161.23739134634425,169.4883981405752,I
99.47380194036089,168.75392236745267,161.27165048576876,162.88347064261163,170.0437937803911,I
151.53678524417703,152.6479731115062,140.553369460196,141.15214681218697,159.22303431650587,I
143.1292783915527,154.43794027548748,133.22718866235277,153.05067326742255,162.69198185643245,I
154.54385544779512,160.3185524035461,158.03908112136932,152.69864806445887,166.3751984313131,I
156.94926077978985,160.86437034325488,160.88704982143216,157.1803802607916,167.31571858485958,I
150.9603425121253,164.41861726362896,114.93536668832824,154.60415371219858,169.44068143949482,I
159.9615119904374,153.45298371251715,149.36684010990135,148.0050759522263,166.93331197874812,I
167.20059105767535,160.7505192084966,154.23006019481747,144.33827677118765,165.28803796940707,I
156.42362404195308,146.79828199545378,128.92969259327188,157.09324221023343,161.51509476114288,I
143.4755146535231,156.22877367370785,143.50213895145396,149.06607861071254,161.1196588835663,I
161.3787736016153,137.88624465331213,138.36987534773638,136.59558231066416,164.45655662099085,J
169.5996687832292,140.80168502396717,141.9314254728238,134.54407829911614,164.17743828442713,J
156.69026065936126,136.4188035495859,139.36147879351728,135.80973411271924,161.8888485692869,J
169.98441167345706,174.15821287248988,127.1156641755959,124.12898742530517,129.97034466290182,J
176.57381987341736,176.53909074251885,125.28570319627465,122.0771919641657,131.14306395021345,J
172.27105710740292,174.05467652820096,130.33873751953453,124.66954673433959,128.23397118770527,J
160.02848676644777,153.44810237958083,153.44084108987852,165.3140619638675,165.2018848893072,J
147.72558235676948,143.20830810582726,117.29042984047902,134.2426367527185,162.6503728189501,J
149.5980680046592,150.2103700702752,159.33805431698144,162.40584804501822,163.32623597097646,J
157.25389199460278,151.98153098696915,165.41944836203572,142.57859670939345,153.78407692948448,J
121.88894626725921,151.17054445034327,155.60687052418496,155.52840186113662,128.67896372785557,J
118.73472770152587,145.19227919624558,136.3918308446706,145.4152769706731,165.11313769941447,J
162.93317344155247,164.08343102704666,138.77753292370633,134.43131235104465,153.37854301353454,J
165.56126765166147,153.97899268427656,131.5803515196193,135.4876111552306,154.5304184643545,J
154.8855681723114,150.2339140842445,133.08534414911887,138.9215736562271,157.62468251652416,J
148.5309438709918,163.6013960319147,167.32163681879646,160.51946712627392,155.4103074355359,J
144.00232245779424,154.4828337975857,164.3783593789061,162.4969008369554,161.1444873184988,J
149.34444411090624,158.1936843868449,165.91624581661722,168.92352719372158,159.7001876640503,J
169.87008177115914,153.2158094915176,143.88077094986556,147.9940128648221,163.31872820831575,J
170.0286426997561,154.42108854171653,143.76533481466717,146.43122290606314,163.56179391991535,J
171.01079159199833,145.66631952452312,133.95256688509727,132.6765188077852,97.400572387896,J
167.13664946580323,152.8958186327408,131.275958750148,127.3172416197763,152.02186096311792,J
160.78601319299543,139.87145243703552,115.85301844784382,131.44695168936224,156.12726867572837,J
167.3520128659587,152.98518707909142,131.28394792376392,125.53167730792593,152.47647102144208,J
75.01001434475243,134.29375705397953,108.89460739970745,87.71687942693296,84.87593219736242,J
107.66549885399357,129.6891410344035,117.201359238164,71.80355952925719,56.80375571532472,J
78.94999013234946,131.09766582130212,111.77021226717861,85.26982288622213,82.06505629984652,J
127.41990151410538,118.91332462301843,105.0832587320906,55.265632607752785,173.795852007176,J
136.59352058578278,109.45178670263272,104.82759421801967,97.76546216436381,96.81724351329913,J
130.1984756394342,102.99223533543503,96.91965412344899,17.38760966122742,169.1723304885931,J
167.99117590105521,144.32881148875808,144.6569653605045,142.33008645710632,136.26468039767647,J
124.5731963567842,130.88933260026104,145.65484930545074,63.03002822752207,63.82077525291288,J
167.41984425671706,152.58457941878342,146.41089851760998,135.28615216696494,134.11862536166544,J
146.99413731448854,159.07537861182206,157.8593547504023,155.57166863697887,124.38665606403669,J
162.567152420101,150.2046048659402,144.79849108934607,132.50517800273505,140.68074259100928,J
161.05885343782904,172.99848377060493,171.1240051667496,162.42855388201653,159.3627515429498,J
177.87514804413607,172.79675648660586,172.43219757650067,129.49435863594888,160.18540719892914,J
107.08274185273307,167.01053779516815,166.99552918588077,167.20775653817884,146.8158782957181,J
116.52863782685591,169.6055682960797,167.8293885006464,167.92911827048923,151.7893217194434,J
140.66833349029056,155.9752031490127,155.91946967861813,173.66164951435735,141.72457921870227,J
135.69222071158256,160.42978040357528,167.15441250943078,169.74858838633776,136.58363697191848,J
142.72142886790166,161.0415509601331,164.18933648748498,169.0880232376552,135.45612446622098,J
122.62114324006333,121.67329892254047,110.80824217134277,118.82685723440551,168.24351622464923,J
137.873689594393,112.63217575231623,112.86464129060738,117.31873731779172,169.8522830006483,J
122.59730227609103,117.141980195358,121.79818284538521,125.07984664601679,168.96386558900446,J
168.41541406498192,145.81156709813365,150.92761066132343,152.54973398425324,143.0264406106796,J
169.04665153925387,146.67560878196997,144.76446599106737,145.68453673881035,148.54298574452704,J
167.30022338317622,149.91004287553787,146.83061645614677,144.13317990684703,156.46409805761596,J
137.3632142061288,146.16779840708,124.79863686788404,143.12800104625515,160.5001585688249,J
152.05261579042045,123.48087995831341,93.16987073365502,124.94998310575271,158.88398536487156,J
148.83247331170404,145.51197990158093,113.067926487489,133.3158927743675,158.14685253936017,J
98.09677417002426,150.36754463153636,145.34200502887347,145.633689117271,55.882821751976046,J
164.87170212206388,146.77783504758904,110.7646822375857,131.6487405587491,156.39198760766052,J
166.65771512536554,141.7935731404268,112.75971240136344,124.62393213945461,153.9710132115061,J
165.3011998991165,151.1200504339923,111.88066113174715,120.90476532550922,148.29956059274667,J
140.1013586296318,117.43692426071684,130.12757123528624,140.22125230186364,176.1195427336427,J
135.79952370796053,121.34217171870935,119.46169217476489,131.95331534033974,174.78842181135096,J
136.79285369522327,121.38177000407376,117.30047168914413,125.58827485443983,172.36906710482512,J
83.08161216505948,143.26458032600493,143.61920532530246,150.2773327262207,89.68432463229277,J
172.27807423766666,162.44655649941714,152.0937391809639,136.53174146922657,171.18209361298184,J
156.36882343482762,158.20416093208792,154.79307182225142,134.17497473811275,172.51139675984913,J
160.84950102284475,142.89085800313944,132.53583567955957,122.96873760775904,169.30213688599534,J
149.85113607378977,149.03720505269868,150.4471324059258,124.10390695814654,167.6689535786378,J
167.3951752083733,163.36753179041563,163.14508781159265,148.54664434879697,174.5296216898832,J
147.2821534663,175.04921186327994,161.6671016560288,158.109649624998,170.8046643971864,J
162.86660157810377,161.12681006654267,149.49080084005956,135.93620722646642,137.11869077061377,J
139.42071713876783,154.840828474648,163.3972062137866,162.25769448754838,173.07495915296855,J
142.60467049010336,160.38132768018644,143.7642496938534,128.49674342529232,161.35156163650234,J
165.28154606945756,159.7754698561023,148.46727993652433,138.37144272280398,171.908022090658,J
160.6578893626541,176.8136210183849,169.3028654570982,155.5244491652853,155.5122403471055,K
155.9816666887274,177.89661097602644,170.65252094327906,153.88724426362336,157.33867783172622,K
153.13572051127883,177.0093951829135,171.50485539189782,155.27595041854772,157.37814635020922,K
163.6137513519475,170.8788696170053,167.736448098969,154.84657697590188,154.28071588978278,K
160.38907282331996,170.5523390161583,167.99214904227458,154.16332991542697,154.32272969697928,K
156.81045502093687,166.89973212799666,167.8805989519866,155.5313754957359,153.51385532347987,K
158.23315144450194,176.56776672814934,170.9792809637896,153.78897122475323,153.94281014412732,K
161.2612599018038,172.87136412334453,169.02538038214144,156.2072446314341,156.49638106920418,K
158.4956669366846,172.80326080462675,170.8539920401258,159.82171314873432,161.56447118522365,K
159.07962141017535,172.64850704833765,170.45666731627293,155.8212526538356,155.29975133939854,K
160.3066645276476,174.84237957553725,168.80551506418527,147.2116228507632,143.13961773837028,K
172.32097671305206,175.19347322468843,167.05567521310158,144.72153880119438,150.98709198170357,K
161.0060497624955,174.11650791103466,170.82589060279628,147.14146947459966,151.66780629131682,K
162.41369400930853,178.8435581618132,170.81882642114826,155.97478314766005,152.02094830326544,K
157.14155663104412,173.25528264088294,170.7180126846437,152.35154849899146,152.68247299821292,K
151.62247239174536,173.14287438674398,171.99628511631306,152.17367762074244,152.30337010994955,K
174.37676231128307,176.1185320957802,164.8542450768458,146.9093470335185,137.02150481101094,K
166.72102587946026,174.14486503465878,164.2623516833152,147.75018411722178,142.85439835510326,K
166.699836722901,172.12694862475877,166.0599218381114,152.9942857857127,152.04568374624486,K
174.3544656857447,172.21993615724813,171.7601913390873,155.04743165082803,149.72741146220727,K
173.80948323182574,172.34981816772913,173.0879560953241,152.75108978744112,152.44129806155505,K
154.68352615187305,170.58514232758935,170.21027419915023,153.87555791397398,158.21275753018227,K
156.19324180287308,170.406819926465,169.5891499393383,155.79781395961342,160.63156066925993,K
167.01035620876124,175.34846786070707,169.69694341056484,152.9666476833321,154.7707325542473,K
170.74112918211537,175.90150085899998,165.49221693883808,153.6214390292325,149.59841428833167,K
171.3673085987311,175.16193538208248,166.1838686829012,153.9636775443733,151.4588917782861,K
159.75505141456316,166.007553402421,139.93338401152337,159.57036371372226,162.24043622392122,K
155.39576034475516,165.71795192272157,136.90298261579565,159.61543745294023,160.94228665520862,K
161.72467077039266,166.93085328735614,134.6342019923727,159.69010660900727,160.7437100476812,K
164.13153885602705,173.57399574999462,170.725245084298,152.0511586140263,153.3578914482434,K
167.6341748807643,172.8168533059732,164.96515413444772,145.91827775347778,138.86125455803537,K
166.84401264780473,173.55789257941365,166.71507848282843,147.83310739682312,141.32676110141426,K
166.22807642538052,171.56023737808465,169.2557292583027,157.83534388341357,161.03305785760122,K
164.64608720672726,170.21497375231587,167.2653601082782,158.04113134564523,160.73442822652513,K
167.67236025491462,172.7654595740843,172.4972191539107,157.88347878920172,163.45628476088095,K
168.73817430172267,173.3604019430122,171.602691719872,154.90455946357244,160.38747278356087,K
169.05103266625918,173.71549427985997,174.20026462160973,155.4405968571321,161.29804036668062,K
157.16044525487965,176.01819379468213,169.74107333419119,155.1740663791551,156.49854356279204,K
157.4467774093598,175.6555468896303,170.07390264071233,155.87284483130423,157.83804697675413,K
157.85770427474512,173.80955738308526,169.18877721790096,153.97354605508488,156.97769999707432,K
169.07831028248702,173.89406601112734,173.23266200402185,154.03252385892583,157.56164938331915,K
165.7455247827441,171.64195504790777,172.6951502020958,149.65711851291329,158.06099230366857,K
167.5706057590974,172.54666402970005,172.7661539872955,149.6352593386844,157.15018301636542,K
162.31098247479957,172.19401363376332,169.08215625226526,148.14310892259138,149.23832335577706,K
166.88703772170308,170.5097094087698,167.86747086155162,143.97758630161033,151.29169730011907,K
172.00121632499395,170.96277911721668,167.4637193466889,139.22685037454005,142.2688321298444,K
164.2429353902775,172.65394168451857,169.1841768016711,150.25009347287002,156.68374922138577,K
177.797674663468,170.23296833426255,164.7953042529536,147.18173147022884,146.37500731359916,K
177.12757500559914,172.53735388549023,165.46781283153183,150.43100384075308,147.47569821674017,K
164.22398097980144,173.14718777649415,169.13938937774998,151.72257415526784,153.6496959045472,K
170.23304062982538,173.25978532552284,168.426001310178,148.05711120946668,133.66783692774493,K
170.3680681791962,176.54130765141156,171.75091154728077,149.08391711443358,143.3047993683207,K
177.78307493074493,170.94349444042277,166.25275013654627,146.50619716912743,148.55099969071316,K
162.4895039422319,167.63794147051817,140.31532631605046,108.93742184606546,125.59526637380095,L
157.47650743687782,170.86334658529682,150.99628236118713,120.32979913876316,145.16090232853284,L
161.53149377598254,169.42913533120353,162.23936436683888,152.51186980270316,161.87142553529856,L
172.236408077485,172.976064442933,167.6900355545331,159.03035275876812,162.96359054994798,L
162.18587588085532,169.51160049163445,163.8368109634076,153.60126852603756,162.71378626893778,L
163.0638068651515,171.05156610275864,160.9236427464525,139.86306617034776,154.84776213588066,L
163.8846912660467,173.66286642492258,158.11130799499477,134.629556081248,145.90996358211513,L
163.20343031435974,172.31766307399653,157.47975953113001,135.23351924680793,151.02931968490176,L
166.41625603829044,176.86965569812034,151.30573675518417,138.6149613119064,139.25316239723554,L
159.79441199416843,178.7896041480491,147.94863068001774,136.5109074977725,131.08624140771994,L
172.66992748345214,177.45799457553616,161.61337927470717,155.06051565013686,164.54321823315212,L
168.84413979913404,175.58301631456098,156.42812830499037,145.4400176214032,156.77695523104222,L
166.36172942899412,162.46672945512796,160.2115604879245,162.99897252414058,171.02980631382397,L
162.788352377733,156.74945547824635,160.64764327351318,159.95373890770472,167.52416845378787,L
171.60498995014237,167.0814893826777,161.84721416594272,162.0664918843869,167.2724669672419,L
166.21348928930183,175.17033431148857,159.60482273527202,146.09237569397445,160.27920375718233,L
160.9398039332722,172.3344768891429,161.48459363228142,148.77342636505827,159.12001115766904,L
161.8210144310578,172.74334606203166,158.92758326933242,149.6429983830228,159.0424067991166,L
161.1089562803431,168.8242511246369,163.84502315032552,150.2772230664372,159.43681303911745,L
163.2700212981473,172.19068879435463,162.75237239481916,137.26444205255228,157.83552582506542,L
163.86205191481147,170.51633139523142,157.91598733163977,132.68699794776575,157.60206851376063,L
164.16100306649804,171.1473891653196,165.9290770266574,144.53128269063504,162.01405842029362,L
158.16789072000978,171.63522122923197,150.994293860869,122.96081098288634,144.7818982902818,L
157.97405915998078,173.425579424643,150.49174313716483,128.4937359690735,150.6750907933236,L
175.0122542644828,169.24046997154065,145.4722233637484,146.01030572337098,156.09620792759546,L
174.1952839381142,168.5241500377525,159.18799089525834,151.21256165968154,157.46599566770863,L
174.29680266030456,174.41882424055154,157.73007815494148,143.79970388345504,140.87236418503772,L
171.4954118925847,169.73027190011996,159.0946599039106,154.83093863326687,166.02671591740145,L
170.30624791158203,170.37777063476403,161.15709143213655,148.69473324854496,160.4110017243945,L
174.66212617155853,176.79843894879187,159.77148615531902,153.47116075982674,155.04309172120534,L
177.19282895194357,174.45115764130182,160.52160336191787,149.44902855041087,152.38975928684206,L
174.5213739734271,174.51355348538974,155.96659228341684,151.66964538414442,151.49350339933704,L
164.0522495256923,165.2270687271548,158.8781175096614,161.51348879468532,168.50234328161687,L
163.84653032472792,169.68652392386122,159.25706541961694,160.38004069159356,168.7533013887457,L
161.91686023645676,171.37909431530048,164.7168607033403,162.98032634982746,168.0655274619846,L
161.29678367265694,175.88116271731636,163.92088170146303,158.23281993922808,161.62532502744358,L
161.40978535075814,175.72885563948483,159.83233505743857,149.4174749316457,151.96723840272531,L
161.06785448004226,176.339649690976,165.98734668108796,156.71932064358487,160.37294653462854,L
166.08391684768014,169.13434662552427,109.31539648053871,92.29499289744308,81.50624212532236,L
167.09800086086398,167.92500589533978,121.08196905897464,96.40994952030053,105.33477060832675,L
171.31355438289447,166.14873787681282,116.60915924041673,96.97284309730055,105.57395818978853,L
167.54451564536265,173.45833775240985,146.92071892317327,124.95732335542822,142.23654741516384,L
164.79395334163456,172.8049615812078,141.08043330061787,116.83196970931765,134.55233381361643,L
169.93344190517536,172.72665610922658,145.28760357507872,138.1136576534108,161.57825359583748,L
162.67972689949914,172.71006314618808,160.81065938192629,144.17305334781327,161.47748780773907,L
160.13303987159935,170.29725464324326,163.96478201642367,148.86498702284314,161.1977410417513,L
162.6561359073273,171.34793741429607,164.0764383936263,149.05308824866054,164.51750769377446,L
167.31472306304317,173.36747464239025,163.861874904937,153.17822863929283,163.05540118788073,L
159.7312489220959,168.58370123382306,148.446572735246,139.23186569933742,158.2016192331506,L
162.12028203311115,169.09017905104866,154.93135384465361,146.57086819647162,160.00536057570346,L
157.65802053839087,170.11348376127742,147.48967767152388,142.33399714455186,160.93277518301437,L
156.36137541341967,175.13082348425377,161.6458881926097,149.53306467941073,163.06689379710141,L
153.11329025925494,173.0808729474152,163.2854928668295,150.5598154712765,162.68392902038008,L
152.20693392406574,174.83234577350075,161.97865959137002,148.15875530205125,162.05411824161473,L
165.68550703653816,172.889208820317,134.39764834902334,129.52631388256341,139.91833611804879,L
163.3508654475766,174.99623907332588,137.38872329746218,134.3415187615453,142.51383329984867,L
166.62732798887083,172.1657201705496,128.43971671322873,117.73102062801286,150.89353323669445,L
164.91304312116264,174.2855890307035,148.00299565588946,140.36634446282937,150.7628547074784,L
169.63326148454456,172.5238502873892,128.72553648075555,122.80202569287538,138.76900073490665,L
162.0964995865326,172.7234070206996,135.00995124031175,136.32440587334034,136.31330134433108,L
162.528622355926,176.9147499036844,159.17692591474483,144.25121051124734,148.29840727012612,L
162.68546454087314,171.2502851129586,123.73459565175786,115.98791638075554,144.07568276672583,L
177.31725148108654,157.15356289229402,153.0859783807503,153.2431539322903,138.47573782732104,M
174.67806307083637,159.1343214685843,151.50175787781137,151.6585611295111,132.71787523299406,M
176.11775268382289,161.50798273169156,164.496270629455,160.12617699477525,163.99035814200616,M
176.80686555707982,161.28471936471652,163.63395553640242,169.1206964896378,174.8148089539476,M
174.58690638555825,161.88914318795224,163.18903069404845,165.87542408655696,176.2235553929653,M
171.03616289300538,173.08422208854796,168.95379663895935,164.70059590887396,166.79820451134233,M
168.1559407014279,169.04836353535282,167.4607292847253,165.24438514970242,161.46233813385481,M
176.30605754684757,162.15265068893837,161.5258454100267,161.739737707904,158.12814053083764,M
176.33814800370357,161.30816288407442,158.4795814682851,156.26155986594904,149.04225450587936,M
